epoch,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy,test_c_loss,test_c_accuracy
0,3.99631072096,0.0913733057229,4.00747512949,0.122036637931,-1,-1
1,3.27897145159,0.209102033133,3.81812552748,0.162580818966,-1,-1
2,3.01549019009,0.259200865964,3.43926257923,0.211206896552,-1,-1
3,2.86186154779,0.28852127259,3.3402869948,0.219019396552,-1,-1
4,2.75486437599,0.311982304217,2.9818487784,0.27114762931,-1,-1
5,2.67869110567,0.329372176205,2.83341334606,0.305899784483,-1,-1
6,2.59549398523,0.343349962349,2.8768668257,0.304148706897,-1,-1
7,2.54698449086,0.353892131024,2.97795150609,0.296201508621,-1,-1
8,2.51446411696,0.362857680723,2.63573617771,0.343345905172,-1,-1
9,2.48418877857,0.367140436747,2.92318994012,0.292699353448,-1,-1
10,2.45114346441,0.373776355422,2.73594618666,0.332435344828,-1,-1
11,2.42312387961,0.378788591867,2.7960479465,0.318830818966,-1,-1
12,2.38027592237,0.387942394578,2.66750931329,0.344558189655,-1,-1
13,2.35744019373,0.394578313253,2.56313620354,0.367591594828,-1,-1
14,2.34084982937,0.39695500753,2.82653843123,0.312769396552,-1,-1
15,2.35437272794,0.394507718373,2.52144012369,0.37109375,-1,-1
16,2.31405829952,0.402649661145,2.51710247171,0.367322198276,-1,-1
17,2.30312943171,0.404908697289,2.69064328999,0.332165948276,-1,-1
18,2.30188900161,0.404885165663,2.6293750467,0.352909482759,-1,-1
19,2.26960533175,0.413921310241,2.64784544912,0.358836206897,-1,-1
20,2.27456585686,0.412556475904,2.57800523988,0.365840517241,-1,-1
21,2.25007555356,0.421427899096,2.77420199328,0.329471982759,-1,-1
22,2.25411536141,0.413897778614,2.60629407291,0.373922413793,-1,-1
23,2.23502676243,0.421686746988,2.9276115771,0.363550646552,-1,-1
24,2.21606467431,0.424322289157,2.77981936932,0.355872844828,-1,-1
25,2.2220086836,0.42389871988,2.84718924555,0.356815732759,-1,-1
26,2.20904510136,0.42483998494,2.62056572684,0.365840517241,-1,-1
27,2.18781206299,0.430581701807,2.57605388247,0.362877155172,-1,-1
28,2.19775060681,0.427522590361,3.41786405547,0.310344827586,-1,-1
29,2.1869338934,0.433993787651,2.58306336403,0.367726293103,-1,-1
30,2.1665417455,0.438535391566,2.56253260169,0.372306034483,-1,-1
31,2.1466846581,0.438794239458,2.52355162851,0.375269396552,-1,-1
32,2.1739690846,0.43460560994,2.51738631931,0.369881465517,-1,-1
33,2.15307344191,0.440159073795,2.53786079226,0.375673491379,-1,-1
34,2.1650527809,0.436652861446,2.69841031782,0.370420258621,-1,-1
35,2.12972175752,0.444606551205,2.37901249425,0.404768318966,-1,-1
36,2.15126352138,0.440347326807,2.53786382593,0.380792025862,-1,-1
37,2.1248458983,0.445147778614,2.50404750479,0.373653017241,-1,-1
38,2.14047983396,0.441029743976,2.53188548828,0.377693965517,-1,-1
39,2.12745663488,0.444347703313,2.34263021987,0.410560344828,-1,-1
40,2.14044073368,0.444818335843,2.45522437424,0.391433189655,-1,-1
41,2.11449455317,0.451289533133,3.11755702824,0.363011853448,-1,-1
42,2.09539532482,0.456254706325,2.94986735952,0.361799568966,-1,-1
43,2.11145843763,0.449995293675,2.86047834363,0.361530172414,-1,-1
44,2.1138614908,0.45023060994,2.46095823008,0.388065732759,-1,-1
45,2.09644760389,0.45514871988,2.98198609517,0.350080818966,-1,-1
46,2.10031625628,0.453525037651,2.59948847212,0.394261853448,-1,-1
47,2.07700826174,0.457948983434,3.1049026703,0.368265086207,-1,-1
48,2.06726279424,0.459972703313,2.57810249822,0.392510775862,-1,-1
49,2.08984241033,0.458819653614,2.29215538502,0.412984913793,-1,-1
50,2.07491168775,0.458254894578,2.57771959798,0.373114224138,-1,-1
51,2.0722030807,0.459243222892,2.37482010496,0.415274784483,-1,-1
52,2.07464734187,0.462584713855,2.46976118663,0.385371767241,-1,-1
53,2.0772344847,0.458772590361,2.39329965156,0.410964439655,-1,-1
54,2.05811807693,0.464443712349,2.61505211222,0.390894396552,-1,-1
55,2.08689578614,0.458843185241,2.32744123607,0.417834051724,-1,-1
56,2.07743363567,0.460749246988,2.50459605661,0.38052262931,-1,-1
57,2.06365079549,0.461855233434,2.37064196735,0.427936422414,-1,-1
58,2.05765399552,0.46430252259,2.4174960194,0.416082974138,-1,-1
59,2.06408762609,0.461431664157,2.52088889582,0.377963362069,-1,-1
60,2.05244489535,0.465690888554,2.35272058742,0.417025862069,-1,-1
61,2.04259840983,0.465761483434,2.87804832952,0.376212284483,-1,-1
62,2.04070749053,0.468444088855,2.96786659339,0.351831896552,-1,-1
63,2.06491082189,0.461761106928,2.48507003949,0.384967672414,-1,-1
64,2.04288885931,0.46632624247,2.93894985215,0.365301724138,-1,-1
65,2.02371010472,0.472609186747,2.54730006333,0.385506465517,-1,-1
66,2.01754474245,0.473385730422,2.38065867794,0.399784482759,-1,-1
67,2.04442070622,0.470585466867,2.93790653245,0.367591594828,-1,-1
68,2.03568795467,0.468726468373,2.62998722339,0.374191810345,-1,-1
69,2.02606352984,0.472256212349,2.32943173524,0.410290948276,-1,-1
70,2.02336549651,0.469879518072,2.61412616434,0.405845905172,-1,-1
71,2.03532423743,0.469314759036,2.41313401173,0.409482758621,-1,-1
72,2.00507633909,0.475597703313,2.46314276498,0.402074353448,-1,-1
73,2.0241282988,0.469008847892,2.27055850728,0.422952586207,-1,-1
74,2.02431957585,0.473832831325,2.95699703282,0.38119612069,-1,-1
75,1.99848630845,0.477527296687,2.78835506275,0.359240301724,-1,-1
76,2.00738851924,0.476750753012,2.81793587372,0.351966594828,-1,-1
77,2.02961411462,0.47117375753,2.39437961578,0.41567887931,-1,-1
78,2.00883593186,0.476468373494,2.44900157123,0.392780172414,-1,-1
79,2.02273067006,0.473079819277,2.58062368015,0.379175646552,-1,-1
80,2.02093819251,0.474821159639,2.36886006799,0.417429956897,-1,-1
81,2.00958696151,0.474844691265,2.41277848441,0.417429956897,-1,-1
82,2.02928531457,0.472020896084,2.43050375478,0.411503232759,-1,-1
83,1.98951559756,0.480704066265,2.82981892701,0.388873922414,-1,-1
84,1.99738466955,0.479786332831,2.47205606,0.409078663793,-1,-1
85,2.02319311485,0.474750564759,2.33304250651,0.411637931034,-1,-1
86,1.97352356365,0.484163215361,2.40500216648,0.409752155172,-1,-1
87,1.9901242328,0.480515813253,2.95020015075,0.369342672414,-1,-1
88,2.00301381299,0.479292168675,2.57215577981,0.398841594828,-1,-1
89,1.9906170738,0.48235128012,2.61616629979,0.386853448276,-1,-1
90,1.96950763536,0.482986634036,2.46255541259,0.400457974138,-1,-1
91,1.99329648894,0.478633283133,2.69525576049,0.379310344828,-1,-1
92,2.00313255083,0.480304028614,2.64807157681,0.379175646552,-1,-1
93,1.99743672954,0.480657003012,2.65050086893,0.40625,-1,-1
94,1.99306210876,0.478515625,3.01715073092,0.351427801724,-1,-1
95,1.96391424249,0.486610504518,2.62576169392,0.385775862069,-1,-1
96,1.98510455583,0.483951430723,2.46024575727,0.409348060345,-1,-1
97,1.98762172281,0.481739457831,2.63275799669,0.363415948276,-1,-1
98,1.99309237858,0.481457078313,2.71734042003,0.368534482759,-1,-1
99,1.98197080572,0.483645519578,2.52648907694,0.396551724138,-1,-1
test set performance,-1,-1,-1,-1,2.33875698615,0.440104166667
